filename,Score,ThemeLogic,Creativity,LayoutComposition,SpacePerspective,SenseOrder,LightShadow,Color,DetailsTexture,Overall,Mood,,,,
8445e0d579e2455ba6c709a6f0fba2f9.jpg,5.333,5.67,5,5.33,,5.17,,,4.5,5.17,4.83,,,,
8438f9aa7b2e485d8dfa1f196be5f09c.jpg,7.083,6.67,6.67,6.5,,6.83,,,6.83,7.83,7.33,,,,
82b371d475534be0ab8451fd4e0b1953.jpg,7.667,7.17,7.17,7.17,,6.83,,,7.5,7.5,7.83,,,,
7c99a06927af4722ab36b6d306515c4b.jpg,6.5,6.33,6.17,6.33,,6.17,,,5.5,6.33,6.67,,,,
7bd805337d01433e960e950d378f9bdd.jpg,6.667,6.67,6.17,6.17,,5.33,,,5.83,6.5,6.17,,,,
79fd059d19d94e82ae1fae91a4621cdc.jpg,7.083,7.33,6.83,6.83,,7,,,7.33,7.5,7.17,,,,
792d66a995344130a208157299cdd0d0.jpg,5.167,5.67,4.83,4.67,,4.5,,,4.83,5.5,4.83,,,,
7779da07872545168136163f5bdef0cc.JPG,7.333,6.67,6.83,6.83,,6,,,6.33,6.67,6.83,,,,
7384fc1538f44b2f9793a2ed9f6c2683.jpg,7.25,7,6.67,6.67,,7.17,,,6.67,7.5,7,,,,
70fe3956c3b04380a729a661e9a71079.jpg,6.583,6.33,6.5,6.5,,5.67,,,6.17,6.17,6.17,,,,
70a7aa3e09d447bca304d0d0e0c83797.jpg,6.833,6.83,6.83,7,,6.17,,,6,6.83,6.67,,,,
6ebfa2cc8e71448b9a2e1f6fa7e4aabc.jpg,4.333,4.67,4.83,4.5,,4,,,3,4.5,4.17,,,,
6d904606e3c24f108cf57c08b1cf2858.jpg,8.5,8.5,8.67,8.83,,7.83,,,8.17,8.17,8.67,,,,
6d7b7af4e87a42bab003051c5da2656c.jpg,6.917,6.33,7,7.33,,6.17,,,6.33,7.5,7.67,,,,
6d11567c52494c9ea29545cdc79ebb93.JPG,7.083,6.83,7.17,7.17,,6.5,,,7.17,6.83,7,,,,
67a89b274def4345b75b541a40dbeb1d.jpg,7.5,6.5,6.83,7,,6,,,6.5,7.17,7.17,,,,
674ff8b2791444978d92c43076b3b275.jpg,6.083,5.33,5.83,5.67,,5.17,,,5.33,5.83,6.33,,,,
66dd692b6dfe4d5f8fd09aece6585018.jpg,4.333,4,4,3.5,,4.17,,,3.5,4.33,4.33,,,,
664f44723cfd4a46b828531426e9367a.jpg,5.583,4.67,5.5,5.67,,5.17,,,4.17,5.17,5.5,,,,
65178a6c973641579f6ad4f307f3735d.jpg,4.583,4.17,5,4.83,,3.67,,,4.17,4.17,4,,,,
63f32006fd194e36b0c79ef5e8e1e49b.jpg,6.5,6.67,6.67,6,,6.5,,,5.5,7.17,5.33,,,,
62fa770a389145308df3b6bd898d84a3.jpg,6,5.67,5.67,5.5,,4.83,,,5.67,6.5,5.33,,,,
60b969f7cec24b7383ee66bdbedb8564.JPG,7.5,6.83,6.67,6.17,,6.5,,,5.5,7.17,6.5,,,,
6001ba353f97433398c79ef6ef67e443.jpg,6,5.67,6.33,5.83,,4.67,,,5,5.33,6.17,,,,
5f6ddcb5a4c54b09a77e714de0cd5285.jpg,5.417,5.5,4.5,4.5,,4.33,,,4.67,5.17,4.83,,,,
5eb72ab83dbf478c8155c9624739e3b5.jpg,5.667,5.67,5.83,5.33,,5.17,,,4.5,5.5,5.83,,,,
5e37bc3e4bde4eac945cc297fe732a0b.jpg,6.583,5.5,6.33,6.5,,5.17,,,5.33,7,7,,,,
5c0b8608942d434592d890b00655fa7b.jpg,6.417,6,7.17,6.33,,6.17,,,6.17,6.67,6.33,,,,
5c02ad4ea9f84d788e4d15f267fa6544.jpg,6,5.5,6.17,5.83,,5.17,,,5.17,6.17,5.67,,,,
5bdcbc3903f94551a5f37635aa2f8a4f.jpg,7.25,7.83,7.5,6.83,,6,,,6.83,7.5,6.83,,,,
5ae4ca85d4b74ece840ccb10f509c0b0.jpg,8.167,7.17,8,7.83,,7.67,,,7.5,8,8,,,,
5a1ad29486524ce381d6e2a48a102d67.JPG,7.333,7,7.33,6.83,,6.67,,,6.83,7.5,7,,,,
5985f820af6b43b88d795c7c68002b9b.jpg,6.5,6.17,5.83,5.83,,6.17,,,5.67,6.83,6.67,,,,
5827174b1cbb4ccbade3436c98872002.jpg,6.25,6,6.67,6.5,,5.33,,,4.83,6.83,6.5,,,,
57fcb820a9e048b698ea31957fbe5646.jpg,5.917,6,5.17,4.67,,5.5,,,4.83,5.67,5.33,,,,
54c75e9578a94efc8007096eee65f68c.jpg,6.75,6.33,6.67,6.33,,6.67,,,4.83,6.5,6.5,,,,
5444a9c51671403d8ee7d13ddc4f55c3.jpg,7.167,6.33,6.83,6.67,,6,,,5.5,6.5,6.67,,,,
540f46fc56304434aef2eb99c6020604.jpg,7.667,6.67,7.33,6.83,,6.5,,,6,7.17,6.67,,,,
539003c41f9f46b6a57cda6de181062c.jpg,7.333,7.17,7.5,7,,6,,,5.33,7.5,7.67,,,,
508b56987a73466eaf667e293d12b1be.jpg,5.083,4.83,5.33,5,,4.67,,,4.33,4.67,5.33,,,,
4faf38a087304aadaa6994d71f01c1ff.jpg,7.25,7,6.33,6.83,,6.67,,,6,7.17,7,,,,
4f8b9015e4eb497eb2ed00a704f3b265.jpg,4.667,5.17,5.17,4.83,,4.5,,,4.67,4.67,4.33,,,,
4f8180373e77441392038f2335ebcfe6.jpg,6.333,6.67,6,4.83,,5.67,,,5.33,5.83,6.83,,,,
4d1cea72327a493e9fa9bf7dc43ec003.jpg,5.25,4.83,4.33,4.17,,5,,,4,4.67,6,,,,
4ce248f84a1c408ead8849bb98ef7f2c.jpg,5.833,5.83,5,5,,4.5,,,4.5,5.83,4.83,,,,
4b138a36e6da48708fefa773b2fbea3b.jpg,6.417,6.5,6,5.33,,6,,,5.33,6.33,6.33,,,,
4aff4e70da0c4934b495a16b992718f4.jpg,5.75,5.67,6.17,5,,5,,,5,5.33,4.33,,,,
4797a1d604354d0da53cb540d263a7ed.jpg,7.583,7.33,8,7,,6.67,,,7,7.33,6.17,,,,
46f2c8e454a84feda7fbbc1143b43dbd.jpg,6.583,6.67,7,6.33,,6,,,5.67,6.33,6.67,,,,
467ceadce5e64652bce1c6b5cef5fd91.jpg,7.833,7.33,6.83,7.17,,6.83,,,6.5,7.33,7,,,,
45a7e4a33f9f4d239b82f1d66d176628.jpg,5.5,5.67,5.83,5.17,,4.83,,,4.83,5.83,5.67,,,,
44c36c00703149b6abb2a885b3436c01.jpg,6.75,6.83,7.5,6.5,,5.67,,,6,6.17,6.5,,,,
42db468161a44fe0ad285855f022d112.jpg,6.167,6,6.67,6.33,,6.17,,,5.17,6.17,6.5,,,,
3e3fb4b9ee7a45058b70744b7521ef1b.jpg,7.25,6.83,7.33,6.5,,6.67,,,6.83,7.67,6.67,,,,
3e08790f50584b2c945b7d50532d43a6.jpg,6.083,5.17,6.33,5.17,,5.5,,,4.5,6.17,5.33,,,,
3df8cb69872b4ffc9646743404867f49.jpg,6.667,6.67,6.5,6.33,,6.5,,,5.67,6.83,6.67,,,,
39790567c59a4d3f84297c3a567ac065.jpg,7,6.67,6.5,6.17,,6,,,6,6.33,6.5,,,,
3745004568d8407db74d69a422b2325b.jpg,7,6.5,6.83,6.33,,7,,,6,7.33,6,,,,
35cf53f1786b45658368cfe11501c931.jpg,7.333,7,7.17,7,,6.17,,,6,7.33,6,,,,
307f4c7ae8c14dfb8c0a2151f2a0f8db.jpg,6.917,6.33,6.33,6,,6.33,,,5.67,6.17,5.83,,,,
2eb113eade214405b1e8a7e47e32349b.jpg,6.833,6.33,6.5,6.17,,6.33,,,6,6.67,6.17,,,,
2ca8f7e5db674fc58a5eb37d23e56c48.jpg,7.333,6.5,7.5,7.17,,6.67,,,6.33,7.5,7,,,,
2bd9df9db6704190af3777442f138091.jpg,6.417,5.83,5.67,5.33,,5.67,,,5.33,6.33,5.67,,,,
2b43ae6ba8c64d638ef43e496c3befa6.JPG,6.917,6.33,6,6.17,,6.33,,,5.67,6.67,6.5,,,,
2b09caa786274e70951b671b5b7b2e2d.jpg,6.25,6.17,6.33,5.83,,5.83,,,5.5,5.83,5.33,,,,
2a88ae69489c4c10b37aabead73091e0.jpg,5.583,5.17,5.17,5.33,,5.33,,,4.5,5,5.5,,,,
2a16b3eec8e94a189d321b5675833b3e.jpg,4.333,4.5,4.5,4.17,,4.33,,,3.33,5.17,4.17,,,,
281062c163a64707ab7b97170c708711.JPG,6.833,6.33,6.67,5.33,,5.83,,,5.67,6,5.83,,,,
2731a60833b6451a8786a587857f5486.jpg,6.75,6,6.67,6.17,,6.33,,,5.83,6.5,6.33,,,,
25f7c2f75410498ea8e0b8937081225b.jpg,6.5,6,5.67,5.17,,5.17,,,5.67,5.83,6.17,,,,
24bdef38961049cea658ea3a1107418a.jpg,7.167,6.5,6.33,6.17,,6.83,,,6,6.17,6.33,,,,
23ee2904a5ff4349bbee109141bc00c1.jpg,6,5.33,5.67,5.33,,4.33,,,4.83,5.67,5,,,,
225ae3d986224fc2abd45056e24b4093.jpg,6.25,5.67,6.17,5.33,,6,,,5.5,6,6,,,,
221a064a55b94fd48d77fea11ca0fdf7.jpg,5.917,5.67,5.33,6.17,,4.83,,,4.33,5.67,5.33,,,,
2086765bfa3c45e58d246334bff45c45.jpg,4.917,4.33,4.5,4.83,,3.83,,,4,4.83,4.5,,,,
1d141335b33d48088f50ac6ac832a35d.jpg,7,6.33,6.67,6.17,,6.83,,,6.33,6.67,7.33,,,,
1cf6bbe9c91840a5abdfdd790d6932d0.jpg,5.833,5.17,5.67,5.17,,5.33,,,4.83,5.5,5.33,,,,
1a834def8e154358ad420f3603a6cb59.jpg,6.167,5.83,5.83,6.33,,5.33,,,4.83,5.67,5.33,,,,
197bf181725f4471bb703203e8e3394e.jpg,8.083,7.33,7.67,7.33,,7.17,,,7.33,7.83,7.33,,,,
17b58245af1848abb11c0c11db7abe22.jpg,6.333,5.83,5.33,5.17,,5.17,,,5,5.83,5.67,,,,
14bc0485a6e84d75ad172f49065e6aeb.jpg,7.583,6.5,6.83,6.33,,6.5,,,6.67,7,6.83,,,,
13dcfe77c74f47369195076382edb5c8.jpg,7.667,7,6.5,6.67,,7,,,6.33,6.83,7.17,,,,
138802e16894478d96ae7524a1f942d4.jpg,6.583,6.33,7.33,6.33,,6.33,,,5.5,6.67,6.17,,,,
0fd160a050404daf8e9d8ca12980296e.jpg,6.417,4.83,5.33,4.83,,5,,,4.5,5.5,5.17,,,,
0e917dd459804984ab7af921ac9f365b.jpg,6.167,5.67,5.67,5.5,,5.17,,,4.83,5.17,5.17,,,,
0dc37346801c4b3e8219c2909bd8ff58.jpg,6.25,5.33,6.17,5,,5.17,,,4.83,5.5,5.5,,,,
0db11ad6a65d432995efcf32620a5743.jpg,6.5,5.83,5.67,5.67,,5.5,,,6,5.67,6,,,,
0d8a0b7631694304aa3255f61fa8dcf7.jpg,7.417,6.67,7.5,7.17,,6.17,,,6,6.67,6.33,,,,
0cce6ed4b69f4d8da6da3244ac5f8074.jpg,5.917,5.17,5.83,4.5,,4.83,,,4.33,5.17,5.83,,,,
0c5c85a4bf2344bbad52dc22a172c29e.jpg,6.583,5.67,6.17,5.5,,5.83,,,5.83,6.17,6.17,,,,
0b7fdc7e5cf4429d927150b4eb08fd04.jpg,6.5,5.67,5.83,5.83,,5.5,,,5.5,6,5.67,,,,
07d9333adb40426591013d11a41bc33d.jpg,4.833,4.5,4.33,5.17,,3.5,,,4.17,4.5,4.5,,,,
078b002cf31a4f399bc574514be24589.jpg,6.833,5.67,6.17,5.83,,5.67,,,4.83,5.67,5.67,,,,
04534e68475a4842a5c78e3dbb93ab59.JPG,6.75,5.67,6.17,5.33,,6,,,5.83,5.83,6.5,,,,
041da8fd6e424352ae416952b9b7a02c.jpg,4.917,5,5.83,4.17,,4.17,,,3.67,4.33,4.33,,,,
040c51ac2c874b059ef9165266db9105.jpg,7.083,6.17,6,6.83,,5.83,,,6,6.83,6.67,,,,
0253751476fb4ff78a0b52295dbf09d5.jpg,6.083,5.17,5.17,5.17,,5.17,,,4.17,4.67,4.67,,,,
00198db9f255457c8b5ab48946e560a4.jpg,7.083,6.67,7.67,6.5,,6.5,,,5.67,6.67,7,,,,
fe7f7c9a751a4ec7920957f341adfeb1.png,8.444,,,8.22,7.67,,8.11,,8.56,8.44,,,,,
f942b0cf13014c08a6260753404f1816.png,8.857,,,7.29,7.29,,9.29,,9.29,8.71,,,,,
f890768359f64b3e8fda47bc1f9b9d79.png,8.929,,,8,8.14,,8.57,,8.86,9,,,,,
f7fb5c0067a74aef8cf62e109fc82055.jpg,8,,,7.29,7.57,,8,,7.57,8,,,,,
f6ac70176fb04383ad2d79f9e7cb0eae.jpg,3.357,,,4.14,3.57,,2.71,,3.71,3.14,,,,,
f6a3d71967804e1e9eea2e1551b1177c.png,7.643,,,6.71,6.43,,6.43,,7.86,6.86,,,,,
f66f93555f9e453da075d24d79a94e37.jpg,8.643,,,7.29,7.57,,8.57,,8.71,8.71,,,,,
f66cdefaa18d4677b7006ca103408438.jpg,3.071,,,4.29,3.71,,3.57,,4,4,,,,,
f62028e52c5c4742a43412383b5a9fe8.jpg,7.071,,,7,7.57,,7.43,,6.71,6.86,,,,,
f22c1212f8cd4ef8b3a1eaddd9cd8657.png,7.786,,,6.57,6.86,,7.57,,6.86,7.71,,,,,
f112d303ec444f409aed6f91fb587437.png,8.214,,,6.57,6.71,,7.86,,8.29,8,,,,,
f0e510041afc4b92a6ab4431b75d9e2b.jpg,5.429,,,5.14,4.57,,4.57,,5.29,4.86,,,,,
f0b9c502eb1445318525c15220ae5ecf.jpg,8.071,,,8,7.43,,7.43,,8.43,8.29,,,,,
efcac3df9dd747a6ab72e97a002f60f6.png,5.143,,,5.14,5.14,,4.86,,4.86,4.71,,,,,
efc59c376efc447bbafdb7dc29912f4e.png,7.429,,,6.71,6.71,,7.14,,6.86,7.71,,,,,
edba3dad9444427a83849cc1be68796d.jpg,8.071,,,7.86,8.14,,7.71,,7.57,8,,,,,
eb3d2b22fde1414e8075c64da9432ec1.jpg,6.214,,,6.14,5.43,,5.29,,4.86,5.71,,,,,
e66387a7c0544eb68dbcb26737e983e3.jpg,6.357,,,6.14,6.14,,6.43,,6.43,6.43,,,,,
e58acfeb44f6498cb2aa812d407b0c09.jpg,6.357,,,5.71,6.29,,6,,6.29,5.71,,,,,
e4fc289743244c8a96e582e4bfc09a26.png,7.143,,,7.29,7.14,,6.14,,6.57,7.14,,,,,
e2e8759a46664e15a787c76b9a146d47.png,7.357,,,6.86,7.43,,7.14,,7.29,7.14,,,,,
e0536fe23c394ef4bc79651f263e0535.jpg,7.857,,,7.14,7,,7.29,,7.71,7.29,,,,,
e0526d27e8cb4a2a831a4705067826ba.png,6.429,,,7,6.71,,6.86,,5.29,6.29,,,,,
de38f1d4e18842aaa91f75ac209d15bc.jpg,5,,,5.14,4.29,,4.71,,4.29,4.71,,,,,
dcfb9571d3704537b20986caaf9d932d.png,7.429,,,6.86,6.71,,6.43,,6.86,7,,,,,
d7e677739115448db5f01078453cfe1d.jpg,8.286,,,7.29,7.14,,7.71,,8.14,7.71,,,,,
d738637b4c71493889d8eca7d50f78e9.jpg,5.071,,,5.86,5.29,,4.71,,5,4.86,,,,,
d68db227c7d9422eb6448a28c07b14ce.png,8.357,,,7.43,7.43,,8,,7.43,8.29,,,,,
d4ccd14d75444cfea907597ca968ae92.jpg,8,,,7.14,7.71,,7,,7.71,7.43,,,,,
ccebfce976d143e1a529f5496b21a0f4.jpg,4.643,,,4.57,4.57,,4.14,,4,4,,,,,
ccd60e822b144054acb1226937286c35.jpg,7.571,,,6.86,7,,6.86,,6.57,7.43,,,,,
ccb28cd48e9c4201bed615af984ede9d.jpg,8.5,,,7.14,7.57,,8.29,,8.14,8.29,,,,,
cc745f47035643f5b805384e8d6ded8d.jpg,4.643,,,4.86,4.71,,4.43,,4.57,5.29,,,,,
c35261daabb84d71881c715bf4d19dfb.jpg,5.583,,,5.5,5.5,,5.83,,5.33,5.17,,,,,
c243c9fd37d14b14b69f8f41f165db30.jpg,7.917,,,7.17,7.83,,7.67,,7.67,7.83,,,,,
becfc53e3c4b451ebbd72c993bc5dcd9.jpg,8,,,6.67,6.67,,8.5,,7.5,7.33,,,,,
bd43a006dc264f8ebcc1f9520448de26.jpg,8.25,,,6.67,7.5,,9,,8.67,8.33,,,,,
b9c5ec2839cf4dc9a1eab2390a35a172.jpg,4.917,,,5,5.5,,4.5,,4.83,4.5,,,,,
b89dbbc91e0c4e1cb466c5977675b9bd.jpg,6,,,5.33,5.17,,4.67,,6.5,5,,,,,
b77a50fdb2344d2a8dcbef8c4d22e092.png,7.917,,,6.33,6.83,,6.83,,7.17,7.33,,,,,
b773f73e91b841718d38dd2591e68021.jpg,4.75,,,5.67,5.83,,5,,4.83,5,,,,,
b4ea09d53eff43dcac2df3bf74b0476d.png,7.833,,,6.67,6.83,,7,,7.83,8,,,,,
b4db36bb085748d985c93cafefc02a61.jpg,8.167,,,7,7.33,,8,,7.5,7.67,,,,,
b169a17dd5c14948be97949916cc2847.jpg,8.583,,,7.83,8.33,,8.33,,8,8.5,,,,,
b07ee735a10c433d9421064b49a3a398.jpg,8.417,,,7.83,7.83,,8.17,,8.17,8.33,,,,,
ade15c23cea14a97bd7e68cc1353ff32.jpg,6.417,,,5.83,6.17,,6.5,,5.67,6.83,,,,,
ad8d381bd4ca4ca9868916d0da0ea0c9.jpg,8,,,7,7.33,,8,,7.5,7.33,,,,,
acadfe6e9f394a92bebaefc8fbd5c476.jpg,8,,,7.5,7.17,,8,,7.67,8.33,,,,,
ac233d5fc5d64ec5a4e73bdcfd21c6e5.png,7.75,,,8,7.5,,7.83,,8.17,8,,,,,
a541f48f563c4d54904133028bf591d4.jpg,5.75,,,5.5,5.83,,6.17,,6.17,6,,,,,
a18136349dd24f328bcbb022f95488da.jpg,8.75,,,7.83,8.17,,8.17,,8.33,8.33,,,,,
a13170f39b2b4412950718bb4e2f020d.png,8.083,,,7,7.17,,7.83,,7.83,7.83,,,,,
a11eafd4a431436a8e97cf21e6d08a19.jpg,7.833,,,7.17,7.33,,7.5,,7.33,7.83,,,,,
9cca27e7d2ae471780b4dea6f54797a4.jpg,8.583,,,7.5,7.67,,8.33,,8.67,8.5,,,,,
9c327c9f04154c46b6f703c33df7ae98.png,7.5,,,7.17,7.33,,7.83,,8.33,7.5,,,,,
9a10bef9b45a441cbb44c8417ff1247c.jpg,4.167,,,4.5,4.67,,4.5,,4,4.33,,,,,
993405ecc06f4171b3f7eceab3b7cd58.png,7.25,,,6.83,6.67,,6.5,,6.5,7.17,,,,,
96725c4c924a48e5b352ea7405116dfe.JPG,5.917,,,5.5,6,,5.5,,5.5,5.17,,,,,
95c1c5aad2a94ec7b03eecada2ece195.png,8.167,,,7.67,7.83,,8.17,,8.5,8.17,,,,,
956a488e8eb9461eba20dbb955cfc8ed.jpg,8.75,,,8.17,7.83,,8.33,,8.5,8.33,,,,,
955992d7b4174de382da7757726e1cd9.png,7.667,,,7.17,6.83,,7.17,,7,7.5,,,,,
93067fbc31634989aaf557acead460ca.JPG,4.833,,,4.83,4.83,,4.5,,5.5,5.17,,,,,
923c4f0184fa4e899f20f07cd2febd70.jpg,5.25,,,5,4.83,,5,,4.33,5.5,,,,,
902961dde1d64703b23be0011d4e2575.jpg,4.083,,,5.33,4.33,,3.67,,3.67,4,,,,,
8e354d3bd64c427c8b17c698a436827c.jpg,8.75,,,7.83,7.83,,8.33,,8.67,8.17,,,,,
8be0d6a8da944563a50b6e462ad79096.jpg,5.75,,,5.5,5.17,,5.17,,4.83,5.33,,,,,
8a391be30cde4c30ab1611ef2e8ddd25.jpg,5.5,,,5.5,5.17,,5.17,,5.33,5.67,,,,,
898d3af3c8fd43748fcc71acebfb21ea.jpg,8.333,,,7.5,8.17,,8.17,,8.33,7.5,,,,,
886938a318bb4c7892f9944714a72b53.jpg,5.167,,,5.67,5.17,,5,,5,4.83,,,,,
87de09c3928349b2bb1608f24b5408bf.png,8.417,,,7.33,7,,8,,8.17,8.33,,,,,
86b936a7359d478a983360e6c226b091.png,7.167,,,6.67,6.83,,6.67,,6.67,7,,,,,
8611c5eccbd64195b05b79b0cd6024aa.png,7.5,,,7.5,6.67,,7.5,,7,6.83,,,,,
85da772290904efd91ae126af75e3076.png,8.083,,,7.17,7.17,,6.5,,7.67,7.5,,,,,
84510c4783964631b75440cffb292cb6.png,8.25,,,7.33,7.67,,8,,8,8,,,,,
824ec30085204ea984d56b5be36f21c6.jpg,5.833,,,5.83,5.67,,5.67,,5,6.5,,,,,
814f7a8bf22a45e8aecd13ec2a3d2ef9.png,6.833,,,7.33,7,,7.17,,6.5,6.5,,,,,
8113c6d6a9124d4299c6a0266faea463.png,7.417,,,6.83,7.17,,6.67,,6.83,7.17,,,,,
8083f5ea3a844a02a8a014fb6ed66ecc.png,8.333,,,7.67,7.5,,7.83,,7.83,8.33,,,,,
801f784e4eb145719a002f2f51f21af9.jpg,8.333,,,7.5,7.67,,8.33,,8.17,7.83,,,,,
7f3bd96f38c44e839b971fafed17b396.jpg,8.333,,,8,8.33,,8.17,,8.5,8.33,,,,,
7eea5718bd59427a8792d6624e79e21f.jpg,4.333,,,4.67,4.67,,4.17,,4,4.33,,,,,
79a5c2940aa9458c97fab335ea182594.png,8.917,,,7.83,7.83,,8.33,,8.67,9,,,,,
78c63f03b0bd453395f98d4069fcc1db.jpg,8.75,,,7.83,8.33,,8.83,,7.83,8.67,,,,,
77ea758e3a6f45e187759c2c8ce14046.jpg,7.75,,,6.67,7.5,,6.33,,7.67,7.17,,,,,
758de8ce76c14d038f8886067147b542.jpg,8.333,,,8,8,,7.67,,8.5,8,,,,,
74e94f5db6c04c7c8c10c3dfdd557920.jpg,8.583,,,7.33,8.17,,8.5,,8.67,8.5,,,,,
73f4485f71864aa1982c0149d40bacd3.jpg,4.25,,,4,4,,3.67,,3.67,3.67,,,,,
72e9133930064724a1c65e0e8a14a3bf.png,5.917,,,5.33,5.83,,6.83,,4.83,5.33,,,,,
7296f0598ebc400eadea28f0b0637a4a.jpg,7.917,,,6.5,7.33,,7.33,,7.67,7.83,,,,,
6f76e4f1c9a34ee8bea5b66865f3e74b.jpg,8.5,,,7.33,7.83,,8.17,,8.5,8,,,,,
6d167b0379794aa2920dbad44dd4da94.jpg,4.917,,,4.83,4.5,,4.33,,4.33,4.5,,,,,
6c758844c6d04401bed5c4cced582579.png,7.833,,,6.67,7.67,,7.33,,7.5,7.5,,,,,
6c010b2fe9714dd0bfc8916741204659.jpg,8.083,,,7.5,8,,8.67,,7.67,7.5,,,,,
6b0bd0abd10a49b3a7d52888f2da00b3.jpg,6.583,,,5.83,6.17,,6.33,,5.5,6.17,,,,,
68fc6f432c6944f6bb6935be797e56e8.jpg,8.167,,,7.33,7.67,,8,,7.83,7.83,,,,,
6832d1289a4744b581de42adbadaea10.jpg,8.833,,,7.5,8.33,,8.33,,8.83,8.67,,,,,
676b7d6ff20a4fdbb18e9904247655bd.png,7.417,,,6.67,7,,6.67,,6.67,7.17,,,,,
6231c99e981445de8f410b16bf9b0899.png,8.167,,,7.67,8.17,,7.67,,7.33,7.5,,,,,
5fe7ba16e9674554b29be74ee9eb7338.jpg,3.75,,,4,4.17,,3.33,,4.17,3.33,,,,,
5c86700b8f9d441e9dd0afd0805b7321.png,7.25,,,6.33,5.67,,6.17,,6.5,6.5,,,,,
5c14f6de30e14057a22d7ce634188109.png,7.417,,,6.5,7.17,,7,,7.33,6.33,,,,,
5bbd1293ee144797b5caae873a8bc40d.png,8,,,7.5,7.83,,6.33,,8,7.5,,,,,
5bad79153ca84fe4aaa2ffef535e575c.jpg,6.25,,,6.17,6.17,,6.5,,6,6.17,,,,,
5ba7db0ceb4d445bb52cbd820c572de4.jpg,8.583,,,8,7.83,,7.5,,8.33,7.83,,,,,
5786ee73ab0940599069fd9a91163d7a.png,9.25,,,8.17,9,,8.67,,8.33,8.67,,,,,
53ef99cf80e94f87b045e84e009ba77a.png,8.333,,,7,7.67,,7.67,,7.83,7.67,,,,,
513606c606bb4f6a995206f1e9c5db66.jpg,4.417,,,4.5,4.33,,4.17,,4.83,3.5,,,,,
5119bdce8f4846a0aee003acbcf16af5.png,8.333,,,7.5,7.67,,7.67,,8,7.5,,,,,
503e8789d67341649ac493954cae4bbd.jpg,7.083,,,6.67,6,,6,,6.67,6.67,,,,,
4ff0192f8d13416686cb6d862b804e0d.png,7.583,,,7,7.83,,6.67,,7.67,7,,,,,
4c1b5c17496a42469f67a69ab18e680a.jpg,3.917,,,3.17,3.5,,2.5,,3.67,2.83,,,,,
49d50bb4f66d4fe295f98fdb1b699df0.jpg,4.417,,,3.67,4.33,,4,,4.83,3.33,,,,,
47ae2d0411fc443a9b9cedf6a8cd4631.jpg,5.417,,,5,5.17,,4.67,,5.17,5.17,,,,,
469f9b0250bc4129a8cf487d68580a00.png,7.667,,,7,6.83,,6.33,,7.17,6.83,,,,,
45c8d6842fec4833ab9e853a6c1be1b8.jpg,7.667,,,6.83,7.17,,6.5,,7.33,6.83,,,,,
44bf923f43e74280a328ad97f43ee5f3.png,8.333,,,7.5,7,,8,,7.5,7.17,,,,,
43e960ae357e48aa9e5740ab9de50285.jpg,7.417,,,7,7,,6.83,,6.67,6.67,,,,,
41b98442091a4341b18ae034314dc456.jpg,7.833,,,6.83,7.67,,7,,8.33,7.83,,,,,
3ff6397b6d904d1d9413d634f373b0ba.jpg,7.167,,,5.67,6.67,,6.17,,6.83,6.83,,,,,
3e757e8f53194456b83c62bd95afad19.jpg,8,,,6.5,7.33,,6.83,,7.83,7.83,,,,,
3db560c4f2df4b4d80f5d5954862275e.png,7.417,,,6.33,6.67,,7.17,,7,6.83,,,,,
3ac4241de7604c0781914ff731dbbf6a.jpg,8.417,,,7.33,8,,8.17,,9,7.67,,,,,
39ccb76fa11648588c7283f5a25d962c.jpg,7.417,,,6,7.17,,7,,7.67,6.5,,,,,
39a9788c653044cfbd958732410e5bd2.jpg,7.833,,,7,7,,7,,7.5,6.5,,,,,
393a422a0f87495c97711ab5fd12fb0e.jpg,7.167,,,6.5,7,,6.33,,7.33,7,,,,,
38ef37dab9b3497796e323a401abe0c3.png,7.667,,,7.17,7.33,,6.83,,8.17,6.83,,,,,
378ca7a30200418eb88c87405b03a327.jpg,8.25,,,7.5,7.67,,8.33,,7.83,7.83,,,,,
3692e4ca80134d9fb80be78924249741.png,7,,,6.5,7.33,,6.67,,7.33,6.33,,,,,
363debc4a2c6496baf7d7a801e36f08d.png,7.75,,,7.17,7.5,,6.67,,7.33,6.83,,,,,
31daf064ca3d489d80c1034a15406d5b.jpg,7.583,,,7.17,8,,7.33,,7.83,7.17,,,,,
30bba924ad8145119e290a33584bc7eb.jpg,6.167,,,5.5,6.17,,6.17,,6.83,6.33,,,,,
301ac90145ed4686bd7c44c5845ca1d3.jpg,8.333,,,7.17,8.17,,7.83,,8.67,7.67,,,,,
2fecd925a0a04adea70435e9de0e037c.jpg,8.167,,,7.17,8.5,,7.5,,7.67,7.67,,,,,
2f8dd5c455f64a479778dae54b92d4d5.png,7.833,,,6.83,6.83,,6.33,,7,7,,,,,
2f27234bfd3e4c48a55feadee5a2de8b.jpg,7.667,,,7,7.67,,7.17,,7.67,7,,,,,
2d4ef6ce57af445d93b80fb117f9ccfc.jpg,7.833,,,6.83,7.17,,6.33,,8.17,7.67,,,,,
27c082447a954fb685da1d33e36f25b3.jpg,5.917,,,5.17,5.17,,4.83,,6.17,5,,,,,
2200b61908e548deada119b1325126d5.jpg,8.25,,,7.17,8.17,,7,,8.5,7.17,,,,,
